gene_id	gene_name	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4
FBgn0031597	CG17612	1690.25175	1690.25175	1690.25175	1690.25175
FBgn0031598	CG3338	2699.75175	2699.75175	2699.75175	2699.75175
FBgn0031600	CG3652	606.80525	606.80525	606.80525	606.80525
FBgn0031601	Dim1	347.85175	347.85175	347.85175	347.85175
FBgn0031602	CG15431	5755.25175	5755.25175	5755.25175	5755.25175
FBgn0031603	CG15432	294.01425	294.01425	294.01425	294.01425
FBgn0031604	Elp3	1602.75175	1602.75175	1602.75175	1602.75175
FBgn0031606	CG15439	3074.75175	3074.75175	3074.75175	3074.75175
FBgn0031607	CG15440	963.75175	963.75175	963.75175	963.75175
FBgn0031608	CG15435	1617.25175	1617.25175	1617.25175	1617.25175
FBgn0031609	CG15443	1244.25175	1244.25175	1244.25175	1244.25175
FBgn0031610	CG15436	1150.75175	1150.75175	1150.75175	1150.75175
FBgn0031611	CG17840	2468.75175	2468.75175	2468.75175	2468.75175
FBgn0031613	HP6	247.69825	247.69825	247.69825	247.69825
FBgn0031617	CG15635	3271.75175	3271.75175	3271.75175	3271.75175
FBgn0031619	CG3355	987.25175	987.25175	987.25175	987.25175
FBgn0031620	CG11929	2772.25175	2772.25175	2772.25175	2772.25175
FBgn0031621	Elba3	1185.75175	1185.75175	1185.75175	1185.75175
FBgn0031622	CG3251	1424.75175	1424.75175	1424.75175	1424.75175
FBgn0031623	Taf12L	333.31425	333.31425	333.31425	333.31425
FBgn0031626	CG15631	1729.75175	1729.75175	1729.75175	1729.75175
FBgn0031627	CG15630	2411.75175	2411.75175	2411.75175	2411.75175
FBgn0031628	CG3294	1194.25175	1194.25175	1194.25175	1194.25175
FBgn0031629	Clect27	1205.25175	1205.25175	1205.25175	1205.25175
FBgn0031630	CG15629	1171.75175	1171.75175	1171.75175	1171.75175
FBgn0031631	CG3225	2126.75175	2126.75175	2126.75175	2126.75175
FBgn0031632	CG15628	3477.75175	3477.75175	3477.75175	3477.75175
FBgn0031633	Fnta	1008.25175	1008.25175	1008.25175	1008.25175
FBgn0031634	Ir25a	2871.50175	2871.50175	2871.50175	2871.50175
FBgn0031635	tank	1884.75175	1884.75175	1884.75175	1884.75175
FBgn0031636	CG12194	1958.75175	1958.75175	1958.75175	1958.75175
FBgn0031637	mxt	2341.18032142857	2341.18032142857	2341.18032142857	2341.18032142857
FBgn0031638	CG11927	1473.75175	1473.75175	1473.75175	1473.75175
FBgn0031639	mRpS2	663.78125	663.78125	663.78125	663.78125
FBgn0031640	Mon1	1621.75175	1621.75175	1621.75175	1621.75175
FBgn0031643	CG3008	2002.75175	2002.75175	2002.75175	2002.75175
FBgn0031644	CG15625	961.75175	961.75175	961.75175	961.75175
FBgn0031645	CG3036	2255.25175	2255.25175	2255.25175	2255.25175
FBgn0031646	CG2837	837.75175	837.75175	837.75175	837.75175
FBgn0031649	hoe2	2627.75175	2627.75175	2627.75175	2627.75175
FBgn0031650	CG14044	1057.75175	1057.75175	1057.75175	1057.75175
FBgn0031651	mRpL24	614.799	614.799	614.799	614.799
FBgn0031652	jet	1086.75175	1086.75175	1086.75175	1086.75175
FBgn0031653	Jon25Biii	566.8675	566.8675	566.8675	566.8675
FBgn0031654	Jon25Bii	628.796625	628.796625	628.796625	628.796625
FBgn0031655	Marcal1	2150.75175	2150.75175	2150.75175	2150.75175
FBgn0031657	CG3756	892.75175	892.75175	892.75175	892.75175
FBgn0031659	CG14043	1725.75175	1725.75175	1725.75175	1725.75175
FBgn0031660	mRpL28	893.75175	893.75175	893.75175	893.75175
FBgn0031661	Gmd	1300.75175	1300.75175	1300.75175	1300.75175
FBgn0031662	CG3792	933.75175	933.75175	933.75175	933.75175
FBgn0031663	CG8891	508.98175	508.98175	508.98175	508.98175
FBgn0031664	CG8892	1692.00175	1692.00175	1692.00175	1692.00175
FBgn0031668	CG31917	585.82975	585.82975	585.82975	585.82975
FBgn0031670	CG3887	739.102916666667	739.102916666667	739.102916666667	739.102916666667
FBgn0031673	CG31650	1319.60889285714	1319.60889285714	1319.60889285714	1319.60889285714
FBgn0031675	CG9121	2100.25175	2100.25175	2100.25175	2100.25175
FBgn0031676	CG14040	1344.75175	1344.75175	1344.75175	1344.75175
FBgn0031677	CG14036	195.3255	195.3255	195.3255	195.3255
FBgn0031678	CG31918	2006.75175	2006.75175	2006.75175	2006.75175
FBgn0031681	pgant5	4091.75175	4091.75175	4091.75175	4091.75175
FBgn0031682	CG5828	1421.25175	1421.25175	1421.25175	1421.25175
FBgn0031683	CG4230	1726.75175	1726.75175	1726.75175	1726.75175
FBgn0031684	CG8680	422.144	422.144	422.144	422.144
FBgn0031688	Cyp28d2	1412.75175	1412.75175	1412.75175	1412.75175
FBgn0031689	Cyp28d1	1356.75175	1356.75175	1356.75175	1356.75175
FBgn0031690	CG7742	1542.25175	1542.25175	1542.25175	1542.25175
FBgn0031692	TpnC25D	553.769166666667	553.769166666667	553.769166666667	553.769166666667
FBgn0031693	Cyp4ac1	1405.75175	1405.75175	1405.75175	1405.75175
FBgn0031694	Cyp4ac2	1448.75175	1448.75175	1448.75175	1448.75175
FBgn0031695	Cyp4ac3	1345.75175	1345.75175	1345.75175	1345.75175
FBgn0031696	Bub1	3706.08508333333	3706.08508333333	3706.08508333333	3706.08508333333
FBgn0031697	CG14024	1946.75175	1946.75175	1946.75175	1946.75175
FBgn0031698	Ncoa6	9418.41841666667	9418.41841666667	9418.41841666667	9418.41841666667
FBgn0031700	CG14022	375.7425	375.7425	375.7425	375.7425
FBgn0031701	TotM	276.750625	276.750625	276.750625	276.750625
FBgn0031702	fusl	2400.25175	2400.25175	2400.25175	2400.25175
FBgn0031703	CG12512	1793.75175	1793.75175	1793.75175	1793.75175
FBgn0031707	CG14020	952.75175	952.75175	952.75175	952.75175
FBgn0031708	CG7382	627.797	627.797	627.797	627.797
FBgn0031710	CG7371	1907.75175	1907.75175	1907.75175	1907.75175
FBgn0031711	CG6907	1331.25175	1331.25175	1331.25175	1331.25175
FBgn0031713	CG7277	1343.75175	1343.75175	1343.75175	1343.75175
FBgn0031715	tomb	575.84975	575.84975	575.84975	575.84975
FBgn0031716	CG14015	1887.75175	1887.75175	1887.75175	1887.75175
FBgn0031717	Oscillin	1088.87675	1088.87675	1088.87675	1088.87675
FBgn0031718	CG14014	866.75175	866.75175	866.75175	866.75175
FBgn0031719	CG18269	658.7815	658.7815	658.7815	658.7815
FBgn0031720	CG14013	694.7775	694.7775	694.7775	694.7775
FBgn0031721	CG14017	918.75175	918.75175	918.75175	918.75175
FBgn0031722	CG14011	1217.41841666667	1217.41841666667	1217.41841666667	1217.41841666667
FBgn0031723	CG7251	965.75175	965.75175	965.75175	965.75175
FBgn0031724	CG18266	1543.75175	1543.75175	1543.75175	1543.75175
FBgn0031725	CG14010	2401.25175	2401.25175	2401.25175	2401.25175
FBgn0031726	Cyp6a16	1777.75175	1777.75175	1777.75175	1777.75175
FBgn0031728	Hsp60C	1834.41841666667	1834.41841666667	1834.41841666667	1834.41841666667
FBgn0031729	CG12511	438.892666666667	438.892666666667	438.892666666667	438.892666666667
FBgn0031730	CG7236	1333.25175	1333.25175	1333.25175	1333.25175
FBgn0031731	CG14007	829.75175	829.75175	829.75175	829.75175
FBgn0031732	CG11149	1696.75175	1696.75175	1696.75175	1696.75175
FBgn0031733	CG14006	1733.75175	1733.75175	1733.75175	1733.75175
FBgn0031734	CG11147	2701.25175	2701.25175	2701.25175	2701.25175
FBgn0031735	CG11029	1544.75175	1544.75175	1544.75175	1544.75175
FBgn0031736	CG11030	2726.25175	2726.25175	2726.25175	2726.25175
FBgn0031737	obst-E	735.76375	735.76375	735.76375	735.76375
FBgn0031738	CG9171	3373.95175	3373.95175	3373.95175	3373.95175
FBgn0031739	CG14005	1086.25175	1086.25175	1086.25175	1086.25175
FBgn0031740	CG7239	1491.75175	1491.75175	1491.75175	1491.75175
FBgn0031741	CG11034	2195.75175	2195.75175	2195.75175	2195.75175
FBgn0031745	rau	1981.25175	1981.25175	1981.25175	1981.25175
FBgn0031746	CG9029	295.916875	295.916875	295.916875	295.916875
FBgn0031747	CG9021	1031.25175	1031.25175	1031.25175	1031.25175
FBgn0031749	CG14000	1102.75175	1102.75175	1102.75175	1102.75175
FBgn0031751	CG9016	461.7225	461.7225	461.7225	461.7225
FBgn0031752	CG9044	4130.25175	4130.25175	4130.25175	4130.25175
FBgn0031753	CG13999	780.75175	780.75175	780.75175	780.75175
FBgn0031756	CG13992	2049.08508333333	2049.08508333333	2049.08508333333	2049.08508333333
FBgn0031757	Ucp4C	935.75175	935.75175	935.75175	935.75175
FBgn0031758	Ucp4B	732.8	732.8	732.8	732.8
FBgn0031759	lid	5978.25175	5978.25175	5978.25175	5978.25175
FBgn0031760	Tsp26A	2693.75175	2693.75175	2693.75175	2693.75175
FBgn0031762	CG9098	3056.08508333333	3056.08508333333	3056.08508333333	3056.08508333333
FBgn0031763	CG13996	571.86025	571.86025	571.86025	571.86025
FBgn0031764	CG9107	967.7665	967.7665	967.7665	967.7665
FBgn0031765	CG9109	1560.75175	1560.75175	1560.75175	1560.75175
FBgn0031766	CG9117	645.785	645.785	645.785	645.785
FBgn0031768	CG12393	1248.08508333333	1248.08508333333	1248.08508333333	1248.08508333333
FBgn0031769	CG9135	1716.75175	1716.75175	1716.75175	1716.75175
FBgn0031770	CG13995	3118.75175	3118.75175	3118.75175	3118.75175
FBgn0031771	CG9140	1311.25175	1311.25175	1311.25175	1311.25175
FBgn0031772	CG13994	351.835375	351.835375	351.835375	351.835375
FBgn0031773	Fbw5	2024.75175	2024.75175	2024.75175	2024.75175
FBgn0031774	CG9147	1113.00175	1113.00175	1113.00175	1113.00175
FBgn0031775	CG9150	609.8035	609.8035	609.8035	609.8035
FBgn0031776	CG13993	327.53325	327.53325	327.53325	327.53325
FBgn0031777	CG9154	506.984375	506.984375	506.984375	506.984375
FBgn0031778	CR9162	978.75175	978.75175	978.75175	978.75175
FBgn0031779	CG9175	1770.25175	1770.25175	1770.25175	1770.25175
FBgn0031781	Arpc4	452.29625	452.29625	452.29625	452.29625
FBgn0031782	WDR79	1402.75175	1402.75175	1402.75175	1402.75175
FBgn0031784	CG9222	1029.75175	1029.75175	1029.75175	1029.75175
FBgn0031785	CG13991	5368.75175	5368.75175	5368.75175	5368.75175
FBgn0031786	CG13989	594.81775	594.81775	594.81775	594.81775
FBgn0031791	AANATL2	650.2945	650.2945	650.2945	650.2945
FBgn0031792	CG13983	616.7985	616.7985	616.7985	616.7985
FBgn0031799	Pez	4240.25175	4240.25175	4240.25175	4240.25175
FBgn0031800	CG9497	1318.25175	1318.25175	1318.25175	1318.25175
FBgn0031801	CG9498	1253.75175	1253.75175	1253.75175	1253.75175
FBgn0031802	ppk7	1461.75175	1461.75175	1461.75175	1461.75175
FBgn0031803	ppk14	1254.75175	1254.75175	1254.75175	1254.75175
FBgn0031804	CG9500	887.75175	887.75175	887.75175	887.75175
FBgn0031805	CG9505	2048.75175	2048.75175	2048.75175	2048.75175
FBgn0031808	CG9507	1893.75175	1893.75175	1893.75175	1893.75175
FBgn0031811	CG13982	1924.25175	1924.25175	1924.25175	1924.25175
FBgn0031813	CG9527	2095.50175	2095.50175	2095.50175	2095.50175
FBgn0031814	retm	3211.75175	3211.75175	3211.75175	3211.75175
FBgn0031815	frj	1866.25175	1866.25175	1866.25175	1866.25175
FBgn0031816	CG16947	1829.25175	1829.25175	1829.25175	1829.25175
FBgn0031817	CG9531	1034.75175	1034.75175	1034.75175	1034.75175
FBgn0031818	CG9536	1655.75175	1655.75175	1655.75175	1655.75175
FBgn0031820	DLP	5252.75175	5252.75175	5252.75175	5252.75175
FBgn0031821	KFase	922.25175	922.25175	922.25175	922.25175
FBgn0031822	CG9548	232.51	232.51	232.51	232.51
FBgn0031824	CG9547	1180.75175	1180.75175	1180.75175	1180.75175
FBgn0031826	CG9550	1037.75175	1037.75175	1037.75175	1037.75175
FBgn0031829	Osm6	1209.75175	1209.75175	1209.75175	1209.75175
FBgn0031830	CoVb	391.128875	391.128875	391.128875	391.128875
FBgn0031831	CG11043	388.011	388.011	388.011	388.011
FBgn0031832	CG9596	1492.41841666667	1492.41841666667	1492.41841666667	1492.41841666667
FBgn0031834	CG13766	1684.25175	1684.25175	1684.25175	1684.25175
FBgn0031835	CG11319	5445.75175	5445.75175	5445.75175	5445.75175
FBgn0031836	CG11050	1776.08508333333	1776.08508333333	1776.08508333333	1776.08508333333
FBgn0031837	CG11320	1066.75175	1066.75175	1066.75175	1066.75175
FBgn0031842	Tango1	4360.08508333333	4360.08508333333	4360.08508333333	4360.08508333333
FBgn0031844	CG13771	1168.75175	1168.75175	1168.75175	1168.75175
FBgn0031848	Nse1	671.7845	671.7845	671.7845	671.7845
FBgn0031849	CG11327	1547.75175	1547.75175	1547.75175	1547.75175
FBgn0031850	Tsp	2477.46603571429	2477.46603571429	2477.46603571429	2477.46603571429
FBgn0031851	Aatf	1442.75175	1442.75175	1442.75175	1442.75175
FBgn0031853	TTLL3B	2756.75175	2756.75175	2756.75175	2756.75175
FBgn0031854	TTLL3A	2815.75175	2815.75175	2815.75175	2815.75175
FBgn0031855	CG11221	2090.25175	2090.25175	2090.25175	2090.25175
FBgn0031856	CG11322	1504.75175	1504.75175	1504.75175	1504.75175
FBgn0031857	CG11321	4894.465	4894.465	4894.465	4894.465
FBgn0031858	CG17378	2175.75175	2175.75175	2175.75175	2175.75175
FBgn0031859	CG17377	716.03775	716.03775	716.03775	716.03775
FBgn0031860	CG11236	916.25175	916.25175	916.25175	916.25175
FBgn0031861	CG17375	821.764416666667	821.764416666667	821.764416666667	821.764416666667
FBgn0031865	Nha1	2366.25175	2366.25175	2366.25175	2366.25175
FBgn0031866	Nlg2	4795.08508333333	4795.08508333333	4795.08508333333	4795.08508333333
FBgn0031868	Rat1	2897.75175	2897.75175	2897.75175	2897.75175
FBgn0031869	CG18304	6157.75175	6157.75175	6157.75175	6157.75175
FBgn0031871	Fgop2	1506.75175	1506.75175	1506.75175	1506.75175
FBgn0031872	ihog	3015.75175	3015.75175	3015.75175	3015.75175
FBgn0031873	Gas41	579.843	579.843	579.843	579.843
FBgn0031874	CG13775	1651.41841666667	1651.41841666667	1651.41841666667	1651.41841666667
FBgn0031875	CG3430	1712.75175	1712.75175	1712.75175	1712.75175
FBgn0031876	Atac1	969.75175	969.75175	969.75175	969.75175
FBgn0031877	CG10399	908.75175	908.75175	908.75175	908.75175
FBgn0031878	sip2	1822.55175	1822.55175	1822.55175	1822.55175
FBgn0031879	uif	11390.9184166667	11390.9184166667	11390.9184166667	11390.9184166667
FBgn0031881	CG3476	984.75175	984.75175	984.75175	984.75175
FBgn0031882	Rab30	1567.50175	1567.50175	1567.50175	1567.50175
FBgn0031883	Caper	2289.89460714286	2289.89460714286	2289.89460714286	2289.89460714286
FBgn0031885	Mnn1	3539.08508333333	3539.08508333333	3539.08508333333	3539.08508333333
FBgn0031886	Nuf2	1029.75175	1029.75175	1029.75175	1029.75175
FBgn0031887	CG11289	1252.75175	1252.75175	1252.75175	1252.75175
FBgn0031888	Pvf2	1841.75175	1841.75175	1841.75175	1841.75175
FBgn0031893	CG4495	1661.25175	1661.25175	1661.25175	1661.25175
FBgn0031894	CG4496	2099.75175	2099.75175	2099.75175	2099.75175
FBgn0031895	CG4497	2393.25175	2393.25175	2393.25175	2393.25175
FBgn0031896	CG4502	1792.25175	1792.25175	1792.25175	1792.25175
FBgn0031897	CG13784	3307.15175	3307.15175	3307.15175	3307.15175
FBgn0031900	CG13786	1924.75175	1924.75175	1924.75175	1924.75175
FBgn0031902	Wnt6	2585.75175	2585.75175	2585.75175	2585.75175
FBgn0031903	Wnt10	2114.75175	2114.75175	2114.75175	2114.75175
FBgn0031904	CG5149	1637.75175	1637.75175	1637.75175	1637.75175
FBgn0031905	gudu	1991.75175	1991.75175	1991.75175	1991.75175
FBgn0031906	CG5160	1132.75175	1132.75175	1132.75175	1132.75175
FBgn0031907	CG5171	936.15175	936.15175	936.15175	936.15175
FBgn0031908	CG5177	800.256375	800.256375	800.256375	800.256375
FBgn0031909	CG5181	953.75175	953.75175	953.75175	953.75175
FBgn0031910	CG15818	1060.75175	1060.75175	1060.75175	1060.75175
FBgn0031912	CG5261	1878.41841666667	1878.41841666667	1878.41841666667	1878.41841666667
FBgn0031913	CG5958	913.75175	913.75175	913.75175	913.75175
FBgn0031914	CG5973	1490.03746428571	1490.03746428571	1490.03746428571	1490.03746428571
FBgn0031918	CG6055	800.25175	800.25175	800.25175	800.25175
FBgn0031920	CG6441	1601.25175	1601.25175	1601.25175	1601.25175
FBgn0031925	Cyp4d21	1560.75175	1560.75175	1560.75175	1560.75175
FBgn0031926	CG6739	2455.25175	2455.25175	2455.25175	2455.25175
FBgn0031929	CG18585	1130.25175	1130.25175	1130.25175	1130.25175
FBgn0031930	CG7025	1089.75175	1089.75175	1089.75175	1089.75175
FBgn0031935	CG13793	1666.75175	1666.75175	1666.75175	1666.75175
FBgn0031936	CG13794	1766.75175	1766.75175	1766.75175	1766.75175
FBgn0031937	CG13795	2106.25175	2106.25175	2106.25175	2106.25175
FBgn0031939	CG13796	2459.00175	2459.00175	2459.00175	2459.00175
FBgn0031940	CG7214	780.75175	780.75175	780.75175	780.75175
FBgn0031941	CG7211	291.15	291.15	291.15	291.15
FBgn0031942	CG7203	453.790875	453.790875	453.790875	453.790875
FBgn0031945	CG7191	1370.75175	1370.75175	1370.75175	1370.75175
FBgn0031946	CG7164	870.75175	870.75175	870.75175	870.75175
FBgn0031947	CG7154	2573.75175	2573.75175	2573.75175	2573.75175
FBgn0031948	CG7149	1926.41841666667	1926.41841666667	1926.41841666667	1926.41841666667
FBgn0031950	Herp	2078.25175	2078.25175	2078.25175	2078.25175
FBgn0031951	r2d2	1160.75175	1160.75175	1160.75175	1160.75175
FBgn0031952	cdc14	3532.55175	3532.55175	3532.55175	3532.55175
FBgn0031954	CG14537	550.87525	550.87525	550.87525	550.87525
FBgn0031955	CG14535	5455.75175	5455.75175	5455.75175	5455.75175
FBgn0031957	TwdlE	1085.75175	1085.75175	1085.75175	1085.75175
FBgn0031959	spz3	2291.75175	2291.75175	2291.75175	2291.75175
FBgn0031961	CG7102	1909.25175	1909.25175	1909.25175	1909.25175
FBgn0031968	CG7231	1120.00175	1120.00175	1120.00175	1120.00175
FBgn0031969	pes	2138.96020833333	2138.96020833333	2138.96020833333	2138.96020833333
FBgn0031970	CG7227	2065.08508333333	2065.08508333333	2065.08508333333	2065.08508333333
FBgn0031971	Sirup	429.078375	429.078375	429.078375	429.078375
FBgn0031972	Wwox	1210.75175	1210.75175	1210.75175	1210.75175
FBgn0031973	Spn28Dc	1531.75175	1531.75175	1531.75175	1531.75175
FBgn0031974	CG12560	716.27125	716.27125	716.27125	716.27125
FBgn0031975	Tg	2438.75175	2438.75175	2438.75175	2438.75175
FBgn0031976	CG7367	1143.75175	1143.75175	1143.75175	1143.75175
FBgn0031977	baf	555.287375	555.287375	555.287375	555.287375
FBgn0031979	CG7429	395.8685	395.8685	395.8685	395.8685
FBgn0031980	RpL36A	235.5765	235.5765	235.5765	235.5765
FBgn0031981	CG7466	9732.25175	9732.25175	9732.25175	9732.25175
FBgn0031985	mon2	5382.25175	5382.25175	5382.25175	5382.25175
FBgn0031986	CG8673	1143.75175	1143.75175	1143.75175	1143.75175
FBgn0031987	CG12375	904.75175	904.75175	904.75175	904.75175
FBgn0031988	CG8668	2791.75175	2791.75175	2791.75175	2791.75175
FBgn0031990	CG8552	6220.75175	6220.75175	6220.75175	6220.75175
FBgn0031992	CG8498	255.042875	255.042875	255.042875	255.042875
FBgn0031995	CG8475	3960.41841666667	3960.41841666667	3960.41841666667	3960.41841666667
FBgn0031996	CG8460	1107.75175	1107.75175	1107.75175	1107.75175
FBgn0031997	PGAP5	1283.41841666667	1283.41841666667	1283.41841666667	1283.41841666667
FBgn0031998	SLC5A11	2399.75175	2399.75175	2399.75175	2399.75175
FBgn0031999	CG8419	2979.75175	2979.75175	2979.75175	2979.75175
FBgn0032000	CG8372	566.8525	566.8525	566.8525	566.8525
FBgn0032001	CG8360	490.589125	490.589125	490.589125	490.589125
FBgn0032002	CG8353	620.903125	620.903125	620.903125	620.903125
FBgn0032003	CG8349	667.781	667.781	667.781	667.781
FBgn0032004	CG8292	844.75175	844.75175	844.75175	844.75175
FBgn0032005	Snx6	1551.75175	1551.75175	1551.75175	1551.75175
FBgn0032006	Pvr	5135.67482692308	5135.67482692308	5135.67482692308	5135.67482692308
FBgn0032008	CG14277	492.225875	492.225875	492.225875	492.225875
FBgn0032010	CG8086	4053.83508333333	4053.83508333333	4053.83508333333	4053.83508333333
FBgn0032013	Scgalpha	1359.75175	1359.75175	1359.75175	1359.75175
FBgn0032014	CG7840	895.75175	895.75175	895.75175	895.75175
FBgn0032015	Ostgamma	984.75175	984.75175	984.75175	984.75175
FBgn0032016	CG7818	1146.75175	1146.75175	1146.75175	1146.75175
FBgn0032017	CG7810	1059.75175	1059.75175	1059.75175	1059.75175
FBgn0032018	CG7806	4711.75175	4711.75175	4711.75175	4711.75175
FBgn0032020	CG7787	627.797	627.797	627.797	627.797
FBgn0032021	CG7781	1647.25175	1647.25175	1647.25175	1647.25175
FBgn0032022	CG14275	588.328875	588.328875	588.328875	588.328875
FBgn0032023	CG14274	1347.75175	1347.75175	1347.75175	1347.75175
FBgn0032024	CG14273	800.75175	800.75175	800.75175	800.75175
FBgn0032025	CG7778	1434.25175	1434.25175	1434.25175	1434.25175
FBgn0032026	CG7627	4391.25175	4391.25175	4391.25175	4391.25175
FBgn0032029	CG17292	1271.50175	1271.50175	1271.50175	1271.50175
FBgn0032030	Wdr82	828.75175	828.75175	828.75175	828.75175
FBgn0032031	CG13390	969.75175	969.75175	969.75175	969.75175
FBgn0032032	CG17294	751.75175	751.75175	751.75175	751.75175
FBgn0032033	CG13392	577.9095	577.9095	577.9095	577.9095
FBgn0032034	Rcd4	447.3565	447.3565	447.3565	447.3565
FBgn0032036	CG13384	2229.20629545455	2229.20629545455	2229.20629545455	2229.20629545455
FBgn0032039	CG13385	977.75175	977.75175	977.75175	977.75175
FBgn0032040	CG13386	723.77075	723.77075	723.77075	723.77075
FBgn0032042	CG13398	2647.25175	2647.25175	2647.25175	2647.25175
FBgn0032047	CG13088	1193.75175	1193.75175	1193.75175	1193.75175
FBgn0032048	Dh31	1033.25175	1033.25175	1033.25175	1033.25175
FBgn0032049	Bace	1047.25175	1047.25175	1047.25175	1047.25175
FBgn0032050	CG13096	2098.75175	2098.75175	2098.75175	2098.75175
FBgn0032051	CG13097	2261.75175	2261.75175	2261.75175	2261.75175
FBgn0032052	PIG-U	1217.75175	1217.75175	1217.75175	1217.75175
FBgn0032053	mRpL51	369.34025	369.34025	369.34025	369.34025
FBgn0032054	CG13090	1376.75175	1376.75175	1376.75175	1376.75175
FBgn0032055	CG13091	1496.75175	1496.75175	1496.75175	1496.75175
FBgn0032057	CG9287	1718.75175	1718.75175	1718.75175	1718.75175
FBgn0032058	CG9289	1868.75175	1868.75175	1868.75175	1868.75175
FBgn0032059	PrBP	872.75175	872.75175	872.75175	872.75175
FBgn0032061	CG9314	1589.25175	1589.25175	1589.25175	1589.25175
FBgn0032065	CG12438	664.78125	664.78125	664.78125	664.78125
FBgn0032066	CG9463	2893.75175	2893.75175	2893.75175	2893.75175
FBgn0032067	CG9465	2692.75175	2692.75175	2692.75175	2692.75175
FBgn0032068	CG9466	2808.25175	2808.25175	2808.25175	2808.25175
FBgn0032069	CG9468	2899.75175	2899.75175	2899.75175	2899.75175
FBgn0032072	CG9483	659.7815	659.7815	659.7815	659.7815
FBgn0032074	Tsp29Fa	827.091916666667	827.091916666667	827.091916666667	827.091916666667
FBgn0032075	Tsp29Fb	908.085083333333	908.085083333333	908.085083333333	908.085083333333
FBgn0032076	CG9510	1453.75175	1453.75175	1453.75175	1453.75175
FBgn0032077	CG9515	686.279375	686.279375	686.279375	686.279375
FBgn0032078	C1GalTA	1798.75175	1798.75175	1798.75175	1798.75175
FBgn0032079	CG31886	2144.41841666667	2144.41841666667	2144.41841666667	2144.41841666667
FBgn0032080	CG9525	2296.25175	2296.25175	2296.25175	2296.25175
FBgn0032082	CG18088	2050.41841666667	2050.41841666667	2050.41841666667	2050.41841666667
FBgn0032083	CG9541	2187.75175	2187.75175	2187.75175	2187.75175
FBgn0032084	CG13101	1232.25175	1232.25175	1232.25175	1232.25175
FBgn0032085	CG9555	1101.75175	1101.75175	1101.75175	1101.75175
FBgn0032086	CG17906	710.7715	710.7715	710.7715	710.7715
FBgn0032087	CG9568	385.08475	385.08475	385.08475	385.08475
FBgn0032088	CG13102	946.79575	946.79575	946.79575	946.79575
FBgn0032089	Rcd-1r	923.75175	923.75175	923.75175	923.75175
FBgn0032090	CG9582	874.76125	874.76125	874.76125	874.76125
FBgn0032094	CG12439	573.345	573.345	573.345	573.345
FBgn0032095	Toll-4	3117.75175	3117.75175	3117.75175	3117.75175
FBgn0032096	Or30a	873.75175	873.75175	873.75175	873.75175
FBgn0032100	CG13108	760.75175	760.75175	760.75175	760.75175
FBgn0032101	CG9586	690.774875	690.774875	690.774875	690.774875
FBgn0032104	aust	648.788125	648.788125	648.788125	648.788125
FBgn0032105	borr	1031.75175	1031.75175	1031.75175	1031.75175
FBgn0032109	CG17005	1719.25175	1719.25175	1719.25175	1719.25175
FBgn0032110	CG3748	1542.75175	1542.75175	1542.75175	1542.75175
FBgn0032111	CG13110	272.38575	272.38575	272.38575	272.38575
FBgn0032115	CG4438	610.326375	610.326375	610.326375	610.326375
FBgn0032116	Mco1	3062.08508333333	3062.08508333333	3062.08508333333	3062.08508333333
FBgn0032117	FucTB	1172.41841666667	1172.41841666667	1172.41841666667	1172.41841666667
FBgn0032119	CG3769	1072.75175	1072.75175	1072.75175	1072.75175
FBgn0032120	CG33298	5931.25175	5931.25175	5931.25175	5931.25175
FBgn0032122	CG31883	873.75175	873.75175	873.75175	873.75175
FBgn0032123	Oatp30B	5047.25175	5047.25175	5047.25175	5047.25175
FBgn0032124	CG17855	1472.75175	1472.75175	1472.75175	1472.75175
FBgn0032125	Cpr30B	451.3035	451.3035	451.3035	451.3035
FBgn0032126	CG13113	445.345	445.345	445.345	445.345
FBgn0032127	CG13114	1269.75175	1269.75175	1269.75175	1269.75175
FBgn0032129	jp	4257.95175	4257.95175	4257.95175	4257.95175
FBgn0032130	CG3838	2413.25175	2413.25175	2413.25175	2413.25175
FBgn0032131	CG3841	1748.75175	1748.75175	1748.75175	1748.75175
FBgn0032132	CG4382	1561.75175	1561.75175	1561.75175	1561.75175
FBgn0032135	GlcAT-S	1806.08508333333	1806.08508333333	1806.08508333333	1806.08508333333
FBgn0032136	Apoltp	13069.75175	13069.75175	13069.75175	13069.75175
FBgn0032138	CG4364	1863.75175	1863.75175	1863.75175	1863.75175
FBgn0032139	CG13116	728.261625	728.261625	728.261625	728.261625
FBgn0032140	CG13117	735.14	735.14	735.14	735.14
FBgn0032143	CG4017	1355.75175	1355.75175	1355.75175	1355.75175
FBgn0032144	CG17633	1089.75175	1089.75175	1089.75175	1089.75175
FBgn0032147	IP3K1	1475.75175	1475.75175	1475.75175	1475.75175
FBgn0032149	CG4036	715.764625	715.764625	715.764625	715.764625
FBgn0032150	CG13123	798.75575	798.75575	798.75575	798.75575
FBgn0032151	nAChRalpha6	5308.18032142857	5308.18032142857	5308.18032142857	5308.18032142857
FBgn0032153	CG4537	161.95475	161.95475	161.95475	161.95475
FBgn0032154	mtDNA-helicase	1704.75175	1704.75175	1704.75175	1704.75175
FBgn0032156	CG13124	2749.75175	2749.75175	2749.75175	2749.75175
